!Sample_title	PRB12546 MixA	PRB12547 MixA	PRB12548 MixA	PRB12549 MixB	PRB12550 MixB	PRB12551 MixB	PRB12552 MixC	PRB12553 MixC	PRB12554 MixC	PRB12555 MixD	PRB12556 MixD	PRB12557 MixD
1555391_a_at	11.351	34.085	21.376	44.048	10.739	49.859	12.223	46.665	51.203	46.66	22.78	32.652
1555392_at	28.265	10.391	3.428	18.327	9.801	6.914	23.026	17.962	6.15	17.372	19.89	40.947
1555393_s_at	252.625	282.627	243.874	206.339	128.735	182.432	222.387	214.458	366.471	258.242	191.782	260.275
1555394_at	13.441	6.504	7.45	3.75	27.838	26.476	10.783	3.532	17.176	18.927	1.257	26.455
1555395_at	41.645	18.585	62.53	19.062	57.538	98.836	26.189	40.154	5.84	41.402	12.392	45.676
1555396_s_at	18.324	5.804	16.159	9.217	8.099	8.84	4.418	5.872	25.44	16.529	17.835	27.503
1555397_at	63.858	43.632	41.702	52.592	26.5	21.479	37.852	40.405	66.782	80.367	35.331	94.293
1555399_a_at	282.349	329.993	224.121	369.764	352.818	322.009	413.081	459.853	546.314	321.125	314.935	283.521
1555400_at	10.01	76.69	78.465	77.313	126.238	102.506	75.403	119.756	83.577	102.529	72.937	116.395
1555401_at	98.409	124.631	89.018	168.742	194.521	126.069	243.021	146.693	254.973	146.15	129.255	140.365
1555403_a_at	60.575	15.819	16.025	30.827	72.751	25.992	28.166	40.562	24.375	12.014	49.442	3.848
1555404_a_at	20.358	99.686	42.914	33.512	52.288	26.949	119.527	62.138	82.419	56.268	30.029	48.733
1555405_at	69.958	68.678	10.457	48.572	71.8	80.125	69.171	69.663	114.352	17.933	36.286	51.381
1555407_s_at	203.511	296.301	238.254	148.146	276.76	207.608	179.263	215.116	193.16	266.665	213.88	209.514
1555408_at	94.531	85.766	88.978	60.155	110.441	55.47	139.112	98.733	26.005	72.402	102.055	183.266
1555409_a_at	69.5	54.447	132.052	135.197	128.244	122.042	134.015	85.329	153.216	76.355	96.425	18.085
1555410_at	164.768	136.286	107.062	114.343	92.195	123.759	157.345	116.066	133.864	172.586	117.748	141.807
1555411_a_at	944.147	962.649	827.042	870.647	1084.173	945.141	793.814	1047.41	1049.115	868.024	910.567	849.434
1555412_at	2.537	1.356	0.918	2.813	1.797	3.46	1.446	2.301	11.239	3.34	0.838	5.884
1555413_s_at	5.183	67.471	15.663	42.32	6.37	3.798	46.661	71.177	12.422	37.788	13.076	20.16
1555415_at	16.201	5.611	37.288	10.17	9.854	6.643	9.031	9.184	8.865	10.08	12.361	19.937
1555416_a_at	95.802	7.662	24.207	49.796	64.498	18.653	5.963	10.887	54.829	7.193	11.701	36.229
1555417_a_at	119.879	76.267	11.395	67.076	27.299	54.054	78.161	51.764	79.541	36.316	16.162	72.966
1555419_a_at	1530.313	1615.383	1569.384	1528.057	1790.986	1514.695	1360.959	1395.049	1441.726	1534.419	1447.686	1561.94
1555420_a_at	321.262	323.996	320.64	212.987	186.636	186.596	330.753	387.966	361.203	288.98	264.596	308.258
1555421_at	94.949	124.616	100.15	115.7	83.127	105.291	106.223	137.283	87.724	115.217	120.282	106.313
1555423_at	59.021	75.906	40.454	110.052	93.819	38.802	31.574	20.775	46.144	33.711	41.398	49.082
1555425_x_at	25.715	66.816	18.07	26.605	80.505	56.843	17.489	60.086	67.665	27.037	79.722	85.512
1555426_a_at	376.696	371.169	489.489	287.439	402.143	372.26	267.895	301.939	277.099	361.089	259.075	354.489
1555427_s_at	1410.458	1393.091	1324.86	1203.966	1273.699	1187.814	1316.439	1399.482	1493.872	1394.399	1510.672	1377.847
1555429_at	36.722	34.656	29.123	42.011	22.741	7.568	8.437	23.352	80.806	22.729	62.568	18.426
1555430_at	3.552	6.736	3.627	5.185	4.934	9.118	3.437	17.3	7.749	6.046	8.983	4.202
1555431_a_at	10.149	2.584	4.126	6.392	2.42	3.042	11.555	16.251	28.225	15.84	7.298	10.492
1555433_at	106.183	109.968	100.115	89.813	42.123	87.172	142.261	130.041	87.236	104.972	85.071	106.631
1555434_a_at	737.053	771.29	696.73	660.442	695.973	582.752	587.625	730.444	664.11	681.481	649.77	791.176
1555435_at	23.507	5.727	2.869	8.073	7.226	21.783	6.186	26.909	30.845	91.593	22.565	48.622
1555436_a_at	137.824	124.251	137.193	87.68	242.129	35.024	14.39	48.509	111.646	93.301	11.87	154.52
1555437_at	229.248	159.358	95.464	213.294	99.972	252.194	149.35	205.688	161.437	117.009	131.654	134.424
1555439_at	66.48	130.988	80.786	107.252	60.35	111.309	147.829	112.41	118.321	75.932	120.399	94.41
1555441_at	63.393	17.101	10.991	12.129	5.269	6.038	19.842	15.891	10.558	40.637	48.836	25.114
1555443_at	134.097	36.322	30.78	95.894	69.034	53.464	98.988	48.821	45.206	31.696	18.47	71.464
1555444_a_at	1.758	3.44	3.366	1.576	12.318	7.108	2.874	2.331	19.871	5.572	16.169	14.172
1555445_at	6.496	20.101	14.947	28.747	44.468	14.186	15.64	58.277	25.179	32.546	10.288	45.297
1555446_s_at	146.348	167.248	157.57	244.331	288.802	252.054	299.099	208.458	312.953	251.196	178.674	240.124
1555447_at	213.911	184.822	216.14	144.245	268.947	108.099	171.944	122.163	242.046	286.723	140.677	227.542
1555448_at	95.967	130.756	105.13	79.322	18.903	134.579	63.845	49.744	77.623	97.51	86.507	127.295
1555450_a_at	446.868	486.854	477.992	440.188	376.405	470.171	286.706	342.368	297.627	434.367	373.828	413.658
1555452_at	383.314	252.268	442.427	320.344	397.611	498.159	367.082	412.197	357.471	368.591	287.251	339.197
1555454_at	3.045	8.35	15.904	15.045	5.63	8.831	22.944	50.946	34.075	7.061	18.917	4.591
1555456_at	80.039	63.305	110.701	29.068	99.305	32.013	71.816	98.413	41.287	13.035	80.784	87.746
1555457_at	13.83	11.173	14.206	37.3	16.504	19.949	19.44	36.455	18.75	10.976	2.713	33.666
1555460_a_at	888.73	824.163	728.088	566.139	647.752	464.569	554.889	689.051	673.416	570.866	636.895	600.757
1555461_at	366.18	411.428	260.78	336.153	317.992	362.47	430.3	384.25	309.264	364.816	371.828	349.697
1555462_at	24.995	112.77	158.375	104.009	170.497	31.43	31.352	22.347	238.059	65.329	19.405	36.312
1555463_a_at	23.602	11.979	9.817	12.085	32.147	24.646	12.978	13.741	14.395	12.161	19.047	13.889
1555464_at	150.14	86.76	122.341	204.62	139.407	152.755	132.176	158.246	167.376	144.467	173.05	258.421
1555465_at	2378.365	2039.824	2120.304	2255.915	2099.091	2256.387	2655.231	2610.847	3156.313	2326.962	2272.122	2325.75
1555467_a_at	1122.178	1041.868	937.783	1177.645	1361.152	1122.827	958.368	691.593	1112.202	914.438	934.768	822.136
1555468_at	134.274	177.853	219.01	147.234	219.32	122.21	201.96	163.367	209.949	93.374	128.016	163.308
1555469_a_at	377.532	340.935	490.014	426.703	348.94	356.892	276.945	407.969	337.481	267.88	342.513	315.891
1555470_a_at	617.816	583.07	484.714	698.437	578.164	541.853	669.171	720.334	567.88	649.67	545.444	640.216
1555471_a_at	71.981	5.854	22.589	35.009	39.067	17.488	26.128	10.402	38.884	26.792	13.693	2.659
1555472_at	4.643	10.25	14.897	11.59	9.545	8.764	12.772	7.737	9.64	10.881	8.064	15.382
1555474_at	223.228	160.707	84.757	182.757	140.019	173.818	165.711	129.526	111.543	65.258	151.725	136.489
1555475_x_at	67.219	92.297	73.211	44.552	127.501	51.509	63.437	84.026	48.465	107.491	25.113	137.001
1555476_at	62.951	64.068	62.032	101.692	69.907	119.998	75.303	111.444	65.262	90.365	65.58	96
1555478_at	313.249	345.072	405.482	241.364	536.255	475.921	308.639	407.166	407.665	519.24	490.582	442.192
1555480_a_at	202.976	251.982	161.024	117.274	79.254	206.312	168.282	156.332	242.559	193.012	131.203	67.066
1555483_x_at	141.111	88.819	60.458	72.043	21.909	32.684	98.697	79.048	104.225	102.324	95.872	136.42
1555485_s_at	81.457	82.876	17.328	66.503	40.304	83.933	43.027	55.267	133.024	86.824	15.739	31.547
1555486_a_at	176.165	210.036	178.561	197.494	278.515	189.368	216.024	134.482	128.52	246.942	175.732	250.419
1555487_a_at	504.646	555.279	545.357	795.741	723.44	718.78	564.412	579.868	568.908	798.088	657.826	553.416
1555488_at	59.22	88.656	21.208	91.969	139.796	128.63	42.822	46.465	43.254	107.432	83.537	95.601
1555489_at	127.08	96.314	105.827	78.215	174.99	135.955	111.974	52.108	122.64	159.388	57.317	112.523
1555490_s_at	120.901	29.893	89.889	119.989	44.156	93.381	15.587	36.585	192.668	110.502	87.54	94.407
1555491_a_at	225.203	269.166	180.676	214.068	175.252	227.212	141.073	179.074	151.757	173.269	230.296	171.936
1555492_a_at	8.714	2.114	13.921	7.245	6.685	8.44	13.211	14.18	7.633	7.883	5.833	7.624
1555495_a_at	2468.988	2620.819	2162.386	1992.716	2223.702	2126.173	1499.864	2174.965	1813.215	1998.369	1632.142	1750.101
1555497_a_at	108.737	197.799	105.667	35.236	171.536	203.659	68.263	196.462	156.288	39.06	29.02	168.6
1555498_at	8.796	7.124	5.4	12.161	6.897	8.563	22.174	5.547	7.753	7.458	2.367	4.462
1555499_a_at	245.886	275.653	299.37	390.967	128.392	366.487	305.555	326.753	366.135	333.2	213.323	355.806
1555500_s_at	215.012	299.831	326.869	195.196	193.675	173.03	264.014	241.694	354.678	330.747	343.417	313.834
1555501_s_at	889.945	836.995	763.686	644.24	647.875	621.719	797.966	741.935	810.761	599.801	796.875	759.439
1555502_at	37.044	57.057	33.629	9.841	17.582	39.441	24.303	34.359	6.351	30.742	56.981	9.974
1555503_a_at	71.72	59.918	18.681	136.08	22.597	42.458	95.397	57.665	82.268	40.113	60.448	20.559
1555504_at	5.123	9.215	3.256	2.516	4	2.423	0.488	1.362	9.34	3.983	2.831	1.747
1555505_a_at	102.915	30.9	132.387	55.456	64.708	94.138	65.748	32.442	8.162	53.176	32.941	10.077
1555509_a_at	13.53	6.712	14.703	34.054	8.127	19.489	13.411	23.595	18.338	19.985	7.081	32.188
1555510_at	3.009	10.364	1.395	5.423	27.639	16.059	32.647	6.977	3.917	32.994	4.567	31.374
1555513_at	30.083	28.916	47.159	0.694	40.996	43.919	21.76	6.006	8.171	5.483	20.797	7.046
1555514_a_at	646.905	657.212	616.728	597.598	682.532	577.929	500.772	451.203	617.287	532.118	566.329	567.73
1555515_a_at	173.873	148.934	157.628	150.763	113.188	113.302	116.459	126.061	123.67	79.679	146.719	88.48
1555516_at	101.43	137.694	138.556	92.931	197.213	75.491	167.951	176.876	177.616	166.471	128.721	179.973
1555517_at	5.793	14.303	6.844	5.397	10.708	27.792	4.431	50.177	19.412	4.803	2.897	10.929
1555519_at	29.327	3.824	3.408	28.514	22.321	3.619	12.614	6.89	14.255	7.766	8.519	11.281
1555520_at	129.701	112.444	79.325	79.439	102.755	74.242	109.757	90.695	92.726	119.246	84.562	67.616
1555522_s_at	1158.595	1062.156	1282.111	1560.032	1580.12	1549.306	1154.978	1397.581	949.232	1235.579	1274.536	1164.95
1555523_a_at	512.346	396.375	422.772	414.157	465.539	401.623	398.514	378.713	557.286	347.27	376.596	375.655
1555526_a_at	1436.138	1364.79	1392.243	2087.18	1970.16	1980.287	1189.45	1437.11	1256.334	1136.347	1309.519	1106.961
1555527_at	5.144	5.498	5.242	3.18	4.841	12.552	6.557	4.918	34.68	7.247	2.05	12.428
1555529_at	102.51	129.95	160.139	145.596	177.626	207.894	176.234	223.163	208.522	205.319	167.575	162.319
1555533_at	10.164	3.018	18.621	6.919	9.086	6.372	9.024	8.291	12.695	17.566	3.181	6.719
1555535_at	25.983	96.475	25.987	37.788	23.82	24.14	91.944	23.012	24.41	30.435	30.741	22.653
1555536_at	19.022	76.138	76.99	22.695	24.226	36.304	43.565	18.315	21.432	19.722	18.162	42.463
1555538_s_at	50.409	52.117	60.918	64.085	4.305	57.125	55.931	6.218	42.354	72.937	6.036	96.772
1555539_at	4.418	13.724	22.358	7.323	57.618	5.933	7.928	15.011	23.566	9.606	8.727	14.238
1555540_at	37.002	7.102	14.242	20.806	8.636	19.457	55.182	16.052	37.836	9.648	6.584	50.496
1555542_at	75.954	30.543	30.414	17.844	138.187	14.249	43.9	121.093	27.702	34.849	82.625	11.189
1555543_a_at	246.219	264.386	152.185	347.183	355.004	212.186	341.665	300.562	316.428	270.464	216.04	276.55
1555544_a_at	14.602	67.832	34.074	33.97	4.077	5.002	38.419	7.362	22.487	13.342	23.259	29.068
1555545_at	61.467	90.59	149.467	72.526	100.577	89.083	134.55	80.246	169.638	81.858	93.253	91.207
1555546_a_at	26.281	26.438	17.529	29.961	70.126	30.195	71.695	27.375	21.771	26.431	24.865	24.888
1555547_at	2.794	17.746	20.562	13.961	62.174	19.815	69.3	35.82	62.907	22.447	49.684	18.496
1555548_at	29.484	24.776	26.976	50.462	40.954	48.576	41.985	23.806	43.378	27.635	36.896	26.539
1555550_at	24.712	28.221	13.41	95.079	40.389	102.179	59.004	33.622	13.262	17.713	79.644	32.556
1555551_at	28.784	7.43	13.308	1.963	46.601	15.788	30.706	30.982	6.541	6.495	6.599	6.645
1555553_a_at	35.629	48.282	120.217	23.176	42.54	22.481	115.809	46.606	60.933	24.841	149.892	57.356
1555554_at	195.675	216.551	156.673	109.784	217.091	93.102	303.01	385.383	325.015	334.99	172.431	309.346
1555555_at	40.807	77.681	83.706	25.295	98.579	47.82	59.375	76.696	93.712	75.785	36.821	91.369
1555557_a_at	6.098	18.749	5.617	5.648	41.653	21.031	18.231	45.668	6.935	6.798	15.471	97.504
1555558_at	22.794	20.638	4.788	6.016	3.805	3.004	2.284	50.403	29.403	31.444	2.204	28.317
1555559_s_at	241.685	234.531	223.798	255.079	230.835	229.387	207.937	215.11	189.068	145.448	198.234	187.048
1555560_at	2.987	9.773	2.979	2.569	1.122	14.948	9.14	3.465	5.12	31.578	0.349	42.785
1555561_a_at	114.2	122.266	98.287	126.82	126.113	126.526	194.57	233.542	196.494	126.1	143.761	221.43
1555562_a_at	492.425	456.067	469.355	596.118	446.136	521.979	432.809	485.388	444.161	402.118	485.175	368.35
1555564_a_at	6.806	20.82	28.285	7.317	5.374	3.623	4.674	14.452	2.294	5.06	6.034	13.988
1555565_s_at	960.588	994.8	945.847	976.839	917.795	879.024	1151.431	1059.339	1321.554	895.627	1002.012	1112.288
1555567_s_at	6.237	6.759	10.576	16.774	10.289	12.208	25.71	9.854	7.098	11.439	9.696	43.265
1555568_at	145.463	56.697	137.545	93.123	132.736	91.445	77.221	93.964	137.49	16.775	56.294	30.514
1555569_a_at	46.739	17.616	116.469	58.908	59.622	72.656	111.809	88.487	98.661	28.199	66.585	55.595
1555571_at	30.246	14.307	2.105	7.342	15.991	11.702	6.293	38.721	15.497	21.68	37.834	69.622
1555572_at	1.813	5.891	7.333	49.823	53.341	46.053	6.273	7.514	6.36	5.085	5.562	8.942
1555573_at	17.712	3.519	14.56	29.841	34.957	39.778	41.533	32.851	9.784	40.846	30.49	7.545
1555575_a_at	4112.822	4062.798	4259.367	4981.812	6245.558	6098.58	5338.333	4599.66	5664.404	5092.118	5911.492	5344.232
1555578_at	12.191	2.922	15.398	12.678	7.414	4.534	13.289	23.369	7.399	4.153	2.163	2.446
1555579_s_at	1.735	3.655	1.67	1.621	6.927	10.581	9.85	3.081	9.934	3.219	6.01	4.01
1555580_at	64.724	90.514	23	56.806	83.648	82.698	58.498	81.667	88.281	81.061	54.056	32.763
1555581_a_at	3.801	10.041	5.865	31.794	10.643	6.879	41.022	6.906	16.872	11.122	26.696	16.198
1555585_a_at	10.095	31.798	23.746	34.063	108.058	24.179	25.917	25.961	20.705	18.948	17.925	35.303
1555586_at	24.916	95.016	96.182	41.627	80.017	83.432	75.71	99.856	49.292	78.91	71.135	65.7
1555587_at	25.084	18.61	48.743	96.888	37.12	43.202	35.619	30.839	116.148	32.255	23.861	50.975
1555590_a_at	21.592	27.614	92.279	21.981	51.577	37.492	35.848	28.364	183.844	32.185	85.83	48.03
1555591_at	134.264	103.929	101.543	118.531	187.139	176.609	124.39	161.204	102.881	229.682	127.816	198.42
1555594_a_at	1741.663	1803.247	1512.537	1446.402	1409.487	1398.267	1519.56	1415.55	1636.156	1289.999	1316.147	1456.009
1555595_at	101.594	155.471	109.054	118.009	79.832	90.34	81.478	119.83	119.624	92.905	126.787	108.401
1555598_a_at	102.853	136.123	87.821	149.764	110.343	162.565	134.484	158.492	95.705	75.242	99.859	126.07
1555600_s_at	16.892	18.952	15.475	22.943	16.903	17.968	21.102	46.197	62.162	19.005	13.657	11.982
1555601_at	2.327	1.769	1.476	1.718	10.926	4.024	6.482	3.011	0.722	5.476	1.789	2.833
1555602_a_at	2.93	4.596	4.165	3.509	5.478	3.27	6.326	9.317	3.794	13.525	3.704	4.033
1555603_at	40.741	72.919	74.706	58.775	90.214	26.014	25.015	96.672	48.799	116.475	55.713	67.472
1555605_x_at	19.518	59.188	70.776	97.165	80.502	51.892	56.721	87.136	62.085	67.584	66.937	78.163
1555606_a_at	224.183	259.983	281.347	165.038	359.226	231.9	186.714	219.071	323.811	240.773	111.366	261.963
1555608_at	24.006	36.682	34.235	41.208	27.741	40.064	35.095	31.834	30.211	35.114	34.099	37.788
1555609_a_at	265.947	242.213	162.641	375.396	333.867	328.033	251.336	265.323	343.571	234.504	277.791	219.34
1555610_at	21.654	17.519	45.235	16.645	7.463	17.422	15.596	15.58	2.378	24.853	1.136	6.792
1555611_s_at	426.242	486.004	481.339	457.207	439.772	415.224	384.115	487.5	544.049	311.298	467.345	349.581
1555612_s_at	80.564	219.044	23.405	177.568	306.603	141.147	197.761	128.857	110.422	43.701	195.308	270.078
1555613_a_at	1136.17	1060.431	1141.705	341.288	350.675	357.148	162.411	188.564	135.306	98.903	135.87	27.796
1555614_at	123.8	51.873	57.1	42.286	29.121	109.387	83.414	107.408	63.093	63.637	138.264	75.062
1555616_at	255.68	233.782	275.568	180.009	378.676	243.708	340.818	193.2	367.835	408.261	256.871	346.958
1555617_x_at	341.305	328.323	328.162	301.083	341.257	338.608	313.756	293.882	479.75	430.944	242.943	311.246
1555618_s_at	2420.749	2899.268	2700.312	3176.803	2875.204	2885.073	2752.268	2913.863	3194.695	2725.714	2887.027	2935.386
1555620_a_at	127.28	175.087	44.221	120.967	103.395	141.642	99.595	196.792	101.444	145.363	46.606	49.305
1555623_at	5.147	4.288	12.131	3.694	5.206	4.294	1.726	10.467	45.057	32.711	7.632	5.646
1555624_a_at	61.795	71.687	34.913	72.348	70.738	72.346	111.627	49.6	68.137	78.698	69.591	36.209
1555626_a_at	324.613	290.154	275.331	788.589	705.703	655.589	564.248	714.741	461.565	445.598	570.28	487.354
1555627_s_at	205.948	233.591	141.17	139.189	119.615	240.717	183.119	161.095	55.583	174.152	153.306	96.339
1555628_a_at	37.694	132.246	36.595	33.941	127.721	44.531	108.44	28.206	165.416	25.242	19.156	32.991
1555629_at	20.991	15.776	11.381	18.762	13.264	21.002	11.106	10.152	18.796	14.261	8.076	12.798
1555630_a_at	149.485	150.338	192.906	445.834	439.779	442.874	946.892	913.881	928.466	508.365	522.866	621.372
1555631_at	17.032	15.254	9.941	17.799	16.137	13.349	12.684	33.538	29.445	20.958	11.758	120.421
1555632_at	178.383	212.293	106.571	226.756	117.004	270.703	172.019	162.08	217.667	260.309	165.746	127.536
1555634_a_at	171.606	207.037	214.696	268.105	197.707	279.188	248.686	201.461	123.316	235.421	111.187	211.302
1555636_at	22.316	4.033	7.873	28.092	15.719	43.279	42.322	128.46	11.759	17.77	21.125	15.162
1555638_a_at	710.403	644.409	662.69	1114.039	1046.16	958.614	1010.203	1054.668	987.192	764.243	801.482	576.815
1555639_a_at	916.58	799.275	682.152	708.567	787.052	825.491	806.979	753.645	890.25	749.312	794.086	799.456
1555640_at	8.67	8.507	3.595	9.293	37.747	22.636	8.617	5.447	8.496	6.251	5.137	5.88
1555643_s_at	20.111	60.557	37.414	4.026	38.596	9.007	42.963	37.207	24.215	17.002	38.564	50.637
1555645_at	30.952	23.1	22.112	15.503	30.739	26.589	14.261	15.605	27.416	18.684	12.084	15.511
1555646_at	9.618	11.089	8.652	11.755	42.829	3.637	13.813	4.715	15.238	29.41	24.223	15.264
1555647_a_at	41.482	50.06	63.227	28.61	94.483	9.357	74.376	127.195	127.304	17.489	33.474	57.758
1555648_at	27.449	19.275	39.649	7.323	36.91	33.012	32.785	29.57	39.09	3.059	5.354	55.272
1555650_at	173.107	180.058	107.088	35.872	41.191	64.394	16.59	33.782	38.912	27.183	61.493	50.54
1555651_at	219.885	197.824	121.037	55.159	159.513	48.764	141.25	121.97	168.865	44.069	88.638	50.047
1555653_at	10580.707	10331.077	10227.768	13081.071	15269.628	16930.773	11344.449	12638.383	12173.143	12824.614	12322.786	12573.952
1555655_at	15.273	24.758	16.587	28.593	56.034	19.503	20.079	97.64	27.399	21.34	16.207	12.048
1555656_at	122.56	134.765	150.42	126.255	180.242	161.826	149.808	159.2	173.213	139.785	124.37	147.707
1555659_a_at	170.067	153.795	171.792	103.081	57.54	72.049	186.298	200.962	204.043	169.517	161.852	153.701
1555661_at	121.299	74.592	154.834	93.255	94.232	98.661	119.579	102.277	69.228	132.423	105.442	129.447
1555662_s_at	10.92	5.342	25.75	49.27	79.531	41.682	23.456	21.086	91.852	10.764	68.389	39.821
1555664_at	17.208	9.646	16.178	64.318	43.92	18.983	20.033	12.865	98.877	14.487	69.747	16.559
1555665_at	6.367	4.875	9.557	8.329	6.382	9.055	5.068	11.197	8.761	12.883	8.887	5.612
1555666_at	14.991	13.152	102.526	39.294	9.342	17.507	33.316	43.303	24.882	74.98	13.155	62.38
1555668_a_at	78.713	79.253	104.257	59.509	98.755	8.046	44.301	124.458	127.386	90.103	72.193	104.93
1555671_at	93.04	99.365	113.646	53.64	111.582	135.433	87.498	70.614	131.591	151.725	81.006	133.047
1555673_at	66.738	59.043	18.287	40.186	129.601	138.236	12.797	50.307	121.346	94.775	40.712	147.665
1555675_at	62.434	34.051	44.343	37.833	136.827	16.795	10.618	8.613	83.926	83.315	50.354	65.88
1555676_s_at	45.574	87.96	35.579	14.055	69.949	49.079	62.202	47.825	27.331	43.445	34.426	72.153
1555677_s_at	188.031	186.31	162.591	217.999	161.216	175.938	127.554	154.114	156.641	149.855	191.441	145.862
1555678_at	207.778	181.877	155.009	177.038	113.684	45.626	42.431	140.664	145.368	46.551	262.568	177.361
1555679_a_at	891.763	703.945	853.688	709.303	692.154	744.194	512.709	597.277	626.294	699.939	713.782	635.659
1555680_a_at	8.764	25.569	18.398	24.7	28.419	11.98	13.467	19.749	14.69	28.593	6.497	11.239
1555681_at	231.659	281.834	274.687	170.121	295.294	259.742	317.961	268.151	295.64	283.433	195.886	354.904
1555682_at	108.868	39.376	105.29	89.205	146.214	126.464	64.169	38.568	56.557	82.325	57.102	143.946
1555685_at	9.371	46.07	36.702	39.017	49.502	53.028	63.311	86.269	98.399	74.95	48.468	60.365
1555687_a_at	31.295	4.87	20.342	31.13	6.508	2.183	19.915	8.452	46.33	50.785	33.883	16.08
