!Sample_title	PRB12534 Jurkat	PRB12535 Jurkat	PRB12536 Jurkat	PRB12537 IM-9	PRB12538 IM-9	PRB12539 IM-9	PRB12540 Raji	PRB12541 Raji	PRB12542 Raji	PRB12543 THP-1	PRB12544 THP-1	PRB12545 THP-1
206918_s_at	1461.46	1571.117	1688.674	2080.109	1778.218	1937.409	1159.681	1269.432	998.639	4320.233	4093.642	3875.59
206919_at	236.794	165.895	163.922	142.344	144.866	163.495	178.864	181.397	282.012	107.445	84.004	83.501
206920_s_at	778.88	627.609	782.543	731.684	805.92	726.203	608.696	664.482	809.099	1032.166	848.371	986.073
206921_at	52.503	79.152	43.267	97.563	112.757	86.612	98.387	18.467	75.192	121.901	67.855	89.864
206922_at	91.009	56.017	113.053	259.695	263.083	224.048	154.765	175.629	149.881	44.707	151.722	179.717
206923_at	84.093	154.253	171.924	16.815	18.394	9.102	69.475	125.212	56.28	18.107	110.656	98.035
206924_at	80.346	18.897	19.535	17.036	41.831	9.305	6.354	5.862	8.938	13.017	47.696	16.105
206925_at	340.96	337.299	339.892	461.256	460.394	550.408	139.882	91.079	92.595	155.664	136.532	102.269
206926_s_at	60.262	15.349	111.265	28.268	13.296	90.435	10.125	28.796	10.214	31.822	14.011	55.116
206927_s_at	78.091	10.238	12.946	10.495	19.816	41.311	10.772	60.839	19.949	24.825	13.153	19.029
206928_at	997.89	1583.451	1251.912	728.948	823.068	742.388	559.728	543.776	695.2	2081.424	2618.839	2593.085
206929_s_at	261.734	152.318	141.948	217.936	156.309	350.495	105.335	31.886	88.072	249.121	295.915	371.219
206930_at	200.256	58.767	91.339	73.828	46.05	75.265	92.033	88.828	54.663	101.063	123.763	155.43
206931_at	10.444	7.916	19.544	160.294	138.761	150.499	403.451	391.783	313.745	380.858	363.398	408.366
206932_at	103.836	68.996	97.835	49.498	106.823	47.397	15.124	116.576	29.291	44.797	83.942	126.094
206933_s_at	26.38	27.541	79.193	23.873	115.474	20.485	31.38	83.683	71.199	56.542	22.675	18.081
206934_at	160.639	19.971	68.92	68.942	67.296	24.008	61.241	82.479	67.013	489.087	531.489	538.132
206935_at	4.862	24.35	46.268	25.493	23.83	18.816	13.459	16.751	6.903	160.525	172.754	219.559
206936_x_at	333.37	547.794	558.473	458.791	295.448	329.353	371.646	319.747	355.743	271.507	460.809	402.575
206937_at	121.917	87.056	129.08	63.495	74.978	77.643	61.957	14.23	28.163	80.584	72.367	62.554
206938_at	56.947	84.134	69.387	82.62	51.325	69.398	70.623	46.667	81.17	109.502	39.418	132.375
206939_at	20.025	15.55	5.748	25.624	32.983	26.625	29.537	107.653	57.971	51.484	14.521	141.547
206940_s_at	1433.048	1154.29	1138.871	100.386	120.135	149.317	85.473	64.811	71.102	230.407	153.514	216.136
206941_x_at	8.109	19.118	37.468	15.819	44.544	14.618	12.243	31.478	6.472	4.537	30.26	5.43
206942_s_at	19.783	86.498	18.603	92.293	155.069	133.995	82.141	90.194	106.031	10.264	35.497	31.882
206943_at	221.165	170.939	135.467	254.36	291.603	340.284	195.267	267.877	217.114	167.891	355.729	306.472
206944_at	257.974	140.514	149.369	1746.995	1302.181	1370.09	200.644	168.653	143.876	401.324	195.217	318.258
206945_at	187.175	162.918	207.869	96.468	152.371	112.529	130.7	155.791	131.67	95.187	152.477	175.754
206946_at	10.884	15.923	18.175	51.19	51.029	20.614	17.55	83.121	88.475	24.104	21.675	32.14
206947_at	40.447	38.099	86.109	50.82	4.088	18.304	7.407	80.141	8.719	8.914	13.305	146.776
206948_at	369.469	249.801	377.706	182.238	222.146	150.71	256.897	327.029	245.081	226.373	248.038	251.443
206949_s_at	1152.419	886.408	1168.375	1261.628	1264.158	1285.157	520.354	832.54	682.186	2257.967	1840.34	2172.673
206950_at	16.537	11.999	3.847	50.241	62.016	25.574	35.224	9.321	55.907	19.527	19.358	15.654
206951_at	121.983	110.477	122.783	177.892	75.552	173.964	87.965	82.801	43.137	115.516	102.899	94.991
206952_at	5.393	4.043	5.711	6.167	3.511	29.315	22.081	8.338	3.625	7.194	1.573	4.445
206953_s_at	69.244	48	41.389	452.032	479.762	537.399	37.414	12.289	36.841	1991.177	2499.995	2346.416
206954_at	32.635	28.586	145.101	116.641	25.958	95.326	70.293	35.164	59.107	286.331	201.858	194.93
206955_at	204.154	111.448	38.511	145.41	135.155	188.206	80.981	25.388	145.172	174.775	217.304	215.267
206956_at	152.938	95.584	109.311	213.475	143.749	158.406	225.347	198.696	137.618	314.526	256.142	211.657
206957_at	7.218	11.605	49.049	26.212	4.367	25.066	7.371	57.279	25.113	6.947	15.661	24.647
206958_s_at	2310.206	2843.657	2158.816	2369.467	2488.95	2319.941	4086.056	3641.129	3682.466	1562.387	1789.292	1841.074
206959_s_at	748.783	594.595	603.914	378.763	434.195	412.187	635.743	661.371	747.748	405.039	313.4	294.225
206960_at	63.002	71.299	59.321	59.945	108.135	52.643	44.515	9.891	68.341	326.541	329.99	307.013
206961_s_at	596.368	444.504	433.465	379.405	522.45	370.775	444.233	378.624	407.158	458.249	268.67	375.253
206962_x_at	114.589	152.218	230.141	56.36	37.146	126.209	30.747	159.741	150.472	180.758	108.053	130.17
206963_s_at	11.452	13.058	4.766	59.25	19.37	10.317	16.19	27.946	61.431	71.344	23.787	28.629
206964_at	15.775	13.17	14.149	12.246	7.682	4.426	6.429	20.227	5.927	8.813	5.992	5.162
206965_at	37.932	35.15	53.452	91.923	47.895	15.285	13.8	38.977	50.928	33.139	11.989	44.187
206966_s_at	318.265	270.85	307.959	167.352	236.839	218.896	210.252	270.398	215.581	160.958	160.68	111.685
206967_at	253.149	209.442	442.722	321.983	199.555	332.454	221.553	231.046	262.994	223.049	190.167	39.047
206968_s_at	713.762	713.049	683.539	633.261	714.461	700.158	772.835	739.732	850.351	829.072	940.416	938.128
206969_at	15.741	4.102	19.835	9.208	6.247	5.891	8.811	8.636	4.911	15.282	9.245	7.828
206970_at	14.561	7.18	16.739	6.746	8.548	9.187	10.843	17.766	10.039	9.742	9.876	11.249
206971_at	199.451	99.177	74.389	34.091	33.588	30.882	97.718	71.944	73.025	30.997	27.628	40.411
206972_s_at	51.395	81.009	72.322	11.918	8.741	8.451	7.105	8.525	10.142	14.49	9.143	15.917
206973_at	51.364	22.027	10.285	32.717	32.341	5.517	44.259	64.335	47.384	112.134	4.454	17.706
206976_s_at	6535.013	8051.028	8125.398	5291.753	11515.321	12307.827	8876.576	7991.344	10883.859	7474.055	7534.212	7026.572
206977_at	23.046	2.264	62.423	41.052	10.964	4.912	1.358	13.291	5.74	22.269	12.349	6.249
206978_at	95.29	80.89	38.752	65.772	46.103	65.327	28.858	52.311	91.976	6136.349	6689.725	5534.112
206979_at	194.175	14.574	24.08	31.39	120.805	129.949	15.642	141.968	30.836	127.857	56.524	135.069
206980_s_at	21.527	29.099	133.157	41.257	38.454	37.731	28.785	25.251	35.987	26.785	15.954	19.018
206981_at	83.408	26.982	32.371	43.819	21.01	31.155	30.335	50.112	30.097	69.903	25.923	73.383
206982_at	5.088	2.745	9.731	3.444	7.89	4.615	13.396	9.415	8.602	4.1	2.945	4.031
206983_at	54.535	14.616	65.073	69.782	14.791	33.146	90.145	25.158	50.089	59.004	22.194	63.145
206984_s_at	5.909	4.459	4.55	5.234	8.178	4.501	3.853	41.648	5.147	6.101	59.642	8.016
206985_at	27.958	71.76	78.85	28.937	19.919	13.789	60.706	27.851	100.138	78.526	126.878	30.188
206986_at	66.684	44.237	9.304	65.631	55.187	52.978	22.284	68.172	64.661	52.276	50.871	37.774
206987_x_at	13.439	10.882	13.911	9.019	12.101	8.673	7.537	5.929	4.437	6.814	28.778	24.321
206988_at	40.937	19.456	38.493	12.896	12.357	15.223	35.252	39.725	54.407	33.811	82.695	73.79
206989_s_at	2191.369	2495.827	2403.41	2379.74	2637.647	2423.736	2579.523	2834.305	3507.265	5247.438	5628.781	5413.544
206990_at	187.076	142.794	167.173	235.458	222.139	210.761	94.742	93.966	85.655	173.454	144.135	218.82
206991_s_at	150.331	58.228	81.49	24.807	68.454	14.48	20.795	14.981	14.065	177.058	111.726	163.606
206992_s_at	1002.693	841.087	873.298	1002.465	739.169	734.314	1105.946	1356.307	849.618	615.459	495.438	630.248
206993_at	372.324	417.934	372.464	355.079	339.109	299.32	348.851	373.626	332.303	193.004	241.934	220.85
206994_at	143.677	92.017	157.196	102.768	127.403	61.111	67.127	151.777	56.208	244.938	266.116	233.026
206995_x_at	14.975	39.108	54.899	13.26	6.501	58.45	67.859	20.815	49.436	57.968	59.98	81.7
206996_x_at	109.24	58.893	73.725	76.718	180.781	142.416	55.074	139.523	65.333	108.95	136.627	174.878
206997_s_at	532.905	513.665	619.784	40.079	21.454	37.43	9.018	44.174	15.581	40.381	8.508	136.198
206998_x_at	95.577	220.798	65.411	176.277	155.462	262.041	231.15	120.223	326.799	97.924	130.915	189.818
206999_at	83.637	59.644	15.769	67.624	72.086	54.506	57.041	73.385	53.174	1046.142	1315.125	1093.969
207000_s_at	610.925	609.245	585.227	802.472	789.56	766.071	1195.843	1241.309	945.775	250.567	338.335	370.545
207001_x_at	107.464	66.276	28.672	642.588	103.301	184.938	331.645	356.396	213.08	150.897	21.411	141.378
207002_s_at	117.394	275.99	156.615	232.966	366.758	328.799	334.48	210.609	308.152	1795.63	2333.059	2517.085
207003_at	177.591	69.984	58.246	13.981	27.68	84.154	96.776	62.529	37.67	63.78	18.305	113.775
207004_at	125.23	152.726	113.069	105.377	103.39	142.805	119.536	133.728	119.769	94.072	103.544	139.826
207005_s_at	33.758	77.478	18.787	43.211	123.904	44.978	22.861	87.504	47.916	119.592	173.409	203.115
207006_s_at	116.893	123.255	128.026	273.493	303.411	204.263	349.652	347.354	336.816	215.75	309.28	231.61
207007_at	94.109	70.326	71.458	92.771	40.184	70.245	94.818	40.978	60.872	93.543	79.834	101.389
207009_at	32.737	17.179	38.98	18.544	29.392	14.024	8.55	144.712	12.214	83.935	30.825	25.182
207010_at	107.471	8.801	13.713	10.611	33.254	11.222	11.454	35.392	41.694	68.669	8.099	33.453
207011_s_at	743.049	872.441	743.024	103.236	32.736	90.996	58.806	6.083	12.993	33.55	44.345	34.743
207012_at	6.133	6.04	27.771	315.907	301.412	258.41	4.057	4.084	54.358	103.176	36.122	63.26
207013_s_at	117.944	131.092	132.196	185.478	156.624	197.04	118.782	81.689	57.656	114.44	131.55	145.665
207014_at	46.213	12.963	105.046	38.124	47.858	18.005	36.691	10.424	64.483	73.431	58.86	59.642
207015_s_at	1451.32	747.583	866.634	24.854	9.484	24.533	54.381	35.86	10.714	25.077	25.742	21.83
207016_s_at	4667.018	3289.361	3086.591	12.093	45.426	19.377	21.144	79.283	16.353	32.37	21.642	54.919
207017_at	7.245	59.397	19.624	76.038	19.226	49.862	9.909	22.735	71.641	10.511	62.609	61.808
207018_s_at	33.34	46.305	27.285	58.488	45.559	41.125	50.996	49.78	35.56	23.046	15.639	74.775
207019_s_at	16.968	79.784	29.898	71.827	73.966	115.086	84.848	98.089	121.738	27.339	17.938	19.179
207020_at	333.154	156.673	245.134	23.554	24.899	90.204	45.258	33.227	20.085	282.512	145.656	216.263
207021_at	72.088	21.24	99.466	14.109	42.228	67.871	31.227	15.064	64.987	69.674	12.957	27.14
207022_s_at	64.125	147.53	138.472	200.705	164.631	239.562	180.295	202.508	262.892	60.336	63.241	78.153
207023_x_at	5578.822	3963.972	5832.89	2676.292	2724.247	2879.439	3207.548	2992.771	2752.89	5524.557	4215.981	4212.367
207024_at	45.599	19.194	105.256	23.212	19.532	70.71	21.154	35.682	31.659	29.956	35.341	62.109
207025_at	39.669	25.086	17.161	37.647	37.24	89.039	36.637	28.644	61.939	21.149	55.311	28.102
207026_s_at	21.167	53.364	20.251	14.33	26.972	15.1	57.131	38.209	53.632	122.482	153.887	145.578
207027_at	19.551	13.749	12.968	11.32	16.797	27.241	91.492	14.832	29.843	20.909	10.02	21.463
207028_at	24.344	26.979	32.864	12.877	12.534	8.921	11.304	16.319	26.411	12.332	11.742	22.664
207029_at	56.046	55.249	83.808	50.756	51.356	65.571	65.834	20.819	19.035	85.968	155.587	138.811
207030_s_at	197.401	200.167	234.487	171.591	235.357	174.581	39.699	32.661	54.684	160.251	135.974	120.299
207031_at	316.434	195.506	164.252	101.411	38.412	107.425	22.703	40.542	12.702	418.715	417.932	620.781
207032_s_at	103.321	76.22	14.8	60.955	78.112	89.951	100.302	16.866	100.348	65.543	22.751	13.803
207033_at	81.773	4.246	97.065	47.971	71.787	51.693	36.634	17.918	87.091	51.582	9.315	8.246
207034_s_at	100.575	42.611	11.631	4.76	39.246	88.522	59.196	69.675	45.813	56.797	3.732	11.145
207035_at	54.863	155.804	43.534	25.7	23.908	22.5	29.768	27.024	29.082	31.813	29.765	30.364
207036_x_at	28.358	31.641	73.456	59.898	53.203	27.354	4.474	2.515	30.499	49.112	108.05	65.062
207037_at	42.675	92.857	81.733	19.356	61.503	81.935	70.216	45.75	85.16	152.445	73.781	150.669
207038_at	93.055	20.31	69.554	229.884	292.217	369.587	943.4	836.8	1212.634	104.408	118.681	50.461
207039_at	97.114	18.318	23.625	215.827	167.966	218.835	1403.292	1319.571	1173.129	16.042	20.952	30.801
207040_s_at	11907.906	12269.634	12923.598	10071.674	9076.446	9245.859	13130.825	14184.353	11376.802	11740.892	11300.29	11373.979
207041_at	203.186	73.506	160.727	165.478	94.278	81.905	84.265	123.378	72.968	87.157	72.657	165.786
207042_at	330.282	239.227	314.069	218.253	173.262	220.387	291.846	468.602	382.405	149.172	104.126	100.443
207043_s_at	150.503	60.389	98.673	101.406	41.02	47.134	195.773	101.663	117.268	30.472	49.921	113.585
207044_at	255.191	72.859	156.322	132.776	170.113	102.357	116.69	176.454	167.692	137.436	67.452	130.169
207045_at	139.317	121.064	22.413	38.177	91.12	150.244	72.867	124.686	114.848	40.307	94.461	116.852
207046_at	37.168	46.642	64.017	70.059	56.155	80.264	44.022	26.714	14.203	39.438	54.33	52.812
207047_s_at	43.254	123.333	73.534	105.418	78.404	66.175	68.941	96.796	72.309	176.732	83.69	15.495
207048_at	140.132	164.541	62.666	108.488	154.518	184.64	75.258	78.718	106.735	166.969	157.502	165.148
207049_at	9.095	8.808	16.297	7.476	6.802	7.206	4.905	14.265	5.121	5.058	11.77	6.063
207050_at	48.532	14.882	53.006	150.403	175.045	224.07	14.55	19.047	13.833	32.604	26.906	79.6
207051_at	361.422	77.302	216.615	135.848	109.14	81.038	19.327	32.363	138.43	293.831	152.967	215.82
207052_at	101.805	6.596	55.461	32.561	40.597	17.076	6.451	11.85	35.662	142.299	51.275	77.734
207053_at	2.609	4.942	8.182	5.815	6.795	4.794	6.873	5.481	4.918	67.472	193.062	13.737
207054_at	4.718	4.182	3.476	7.91	5.04	3.258	3.487	4.354	7.439	2.443	1.933	4.159
207055_at	17.767	12.585	8.105	7.086	7.476	10.375	8.996	39.392	10.106	10.568	8.104	9.709
207056_s_at	73.241	97.227	128.625	144.86	66.677	52.608	68.426	12.535	58.205	5.952	29.528	28.583
207057_at	634.034	881.861	673.526	1444.977	1402.515	1288.129	749.553	589.453	896.383	570.095	1103.556	1100.07
207058_s_at	21.213	57.607	151.321	67.772	37.186	21.912	99.172	30.408	63.726	25.524	125.181	27.269
207059_at	179.698	181.434	247.702	172.575	92.836	134.81	142.98	131.795	179.325	100.02	94.843	63.033
207060_at	36.054	48.555	84.989	17.222	90.867	93.715	47.509	33.143	12.365	92.598	112.799	187.101
207061_at	272.097	157.384	208.218	193.508	182.611	105.532	227.343	203.88	140.523	304.012	228.461	293.909
207062_at	9.749	11.127	20.613	27.887	8.127	5.487	4.77	44.459	17.642	3.425	10.532	14.222
207063_at	25.583	16.404	5.39	9.533	7.8	13.098	6.643	11.703	11.407	200.053	179.093	204.02
207064_s_at	204.306	214.202	170.687	126.024	80.523	127.425	172.885	119.643	113.106	217.423	141.918	154.009
207065_at	158.475	101.578	112.192	103.58	128.161	39.751	101.885	26.139	126.455	86.045	23.614	39.796
207066_at	14.921	6.446	5.543	5.099	7.896	6.748	5.483	17.073	7.409	14.302	6.375	14.093
207067_s_at	246.935	100.635	233.047	188.526	134.304	181.112	89.635	24.986	64.865	233.439	170.915	149.382
207068_at	17.724	7.496	55.9	192.342	187.282	166.845	51.425	56.953	81.627	55.074	12.724	144.852
207069_s_at	313.743	283.3	343.762	57.243	61.728	14.426	83.344	30.919	59.516	380.532	814.898	663.187
207070_at	14.932	100.924	12.617	9.247	41.031	60.627	42.378	59.192	121.79	36.778	28.534	22.925
207071_s_at	1915.379	1810.873	1831.929	709.125	576.148	580.829	1228.701	1154.528	1206.893	1020.542	896.581	935.001
207072_at	28.945	15.774	63.136	301.149	184.146	353.905	19.99	20.464	13.241	127.476	35.712	28.526
207073_at	72.86	12.739	26.045	17.299	31.428	25.435	14.266	31.821	16.148	26.733	14.676	39.983
207074_s_at	41.385	76.868	122.612	75.355	66.275	129.071	13.336	38.179	20.099	58.605	33.578	117.812
207075_at	23.251	24.027	24.156	61.238	81.03	42.641	24.475	19.41	48.161	1486.592	1744.345	1507.675
207076_s_at	2178.366	385.07	364.033	130.134	120.74	131.926	153.343	127.632	123.352	4342.851	5313.242	4357.024
207077_at	22.845	9.785	18.233	11.025	33.674	11.328	9.804	32.51	10.581	7.72	5.782	51.353
207078_at	4.793	85.566	43.857	14.357	43.627	28.578	4.7	1.321	86.359	2.165	11.982	7.025
207079_s_at	1886.339	1927.688	1893.963	1664.492	1906.693	2112.328	1182.949	1206.494	1259.857	776.576	727.489	679.2
207080_s_at	6.799	12.012	9.536	12.875	15.257	61.115	13.02	12.732	15.291	37.68	4.992	10.557
207081_s_at	846.442	730.081	773.728	1301.048	1123.809	1064.537	875.081	856.167	845.213	1003.494	1128.582	1075.21
207082_at	53.086	84.429	33.712	27.698	61.726	64.763	32.356	40.581	22.18	31.836	31.89	78.653
207083_s_at	22.664	104.978	33.61	43.077	72.937	9.302	40.131	7.798	56.9	13.985	43.933	9.89
207084_at	239.094	333.543	231.016	14.124	12.003	9.82	12.264	10.958	11.703	11.337	13.371	7.954
207085_x_at	16.335	11.545	58.138	7.57	11.252	13.871	5.051	14.649	59.086	291.688	216.466	214.741
207086_x_at	511.22	492.034	584.602	3719.364	2821.532	4394.912	16.493	36.557	20.75	578.361	53.26	114.123
207087_x_at	12.207	7.961	49.473	8.872	9.751	10.905	77.367	174.426	57.532	15.164	26.492	13.296
207088_s_at	2272.087	1945.95	2589.082	2514.481	2749.619	2791.673	2322.849	2513.17	2186.032	1584.42	1464.044	1414.548
207089_at	25.036	5.861	2.95	57.879	4.746	5.701	6.205	3.398	5.76	15.399	26.34	4.841
207090_x_at	533.618	463.407	433.796	466.211	418.58	431.096	297.219	185.199	260.669	265.566	301.738	301.994
207091_at	35.029	26.681	74.507	11.399	13.185	16.24	16.909	54.504	12.131	112.322	61.008	89.857
207092_at	11.111	10.793	7.97	18.022	10.36	18.975	7.492	15.332	8.884	6.419	5.531	8.013
207093_s_at	198.342	154.42	209.353	155.757	227.926	203.709	105.059	238.318	131.908	170.175	213.485	201.533
207095_at	120.236	78.121	112.366	102.259	45.39	84.462	11.485	51.189	11.556	134.002	45.408	126.701
207096_at	173.981	177.559	99.612	265.601	158.282	164.432	139.143	185.886	166.332	186.109	220.974	236.851
207097_s_at	9.512	22.353	4.299	9.686	48.319	35.946	39.622	32.006	32.127	6.327	9.139	13.165
207098_s_at	1222.761	1276.252	1170.985	1765.214	1590.935	1485.898	4055.134	3855.545	3333.828	410.173	392.41	334.878
207099_s_at	220.371	154.363	110.678	363.395	263.713	301.31	145.226	155.779	72.386	194.501	154.698	83.874
207100_s_at	212.745	169.215	110.648	163.811	158.479	78.816	1328.211	1079.356	808.503	49.929	32.023	60.43
207101_at	124.092	118.206	92.99	104.852	185.103	84.389	368.119	360.23	422.828	81.952	135.821	143.319
207102_at	89.426	36.242	38.187	59.865	75.38	32.662	37.861	53.225	49.27	45.609	49.409	85.955
207103_at	38.472	27.028	41.976	97.408	78.394	130.299	23.573	35.608	5.858	96.669	119.794	79.272
207104_x_at	21.379	13.024	13.658	460.44	150.678	231.523	391.479	642.653	218.592	588.221	520.684	485.087
207105_s_at	157.701	200.731	306.279	126.392	169.865	143.758	130.357	300.273	231.588	175.032	172.531	229.464
207106_s_at	94.399	94.95	119.406	124.876	56.111	49.898	72.825	91.122	61.404	134.866	114.988	178.005
207107_at	24.378	3.61	56.205	32.346	37.569	46.727	14.513	8.263	29.445	26.712	14.554	49.057
207108_s_at	926.67	1043.916	923.719	698.186	747.685	713.475	532.763	550.628	620.49	543.187	788.407	751.903
207109_at	9.052	33.712	42.939	8.695	48.825	5.828	43.514	10.092	42.798	26.67	2.959	17.974
207110_at	43.15	20.196	58.458	7.257	27.939	22.622	5.15	10.587	2.082	13.379	34.044	42.873
207111_at	196.147	126.35	225.753	213.798	186.773	176.423	71.179	104.848	60.233	220.166	103.431	134.378
207112_s_at	121.674	86.691	81.237	119.181	49.285	122.443	165.284	208.386	181.338	207.085	166.665	196.426
207113_s_at	117.225	83.341	104.567	1657.951	1953.409	2113.123	346.39	447.157	320.574	234.739	88.663	164.81
207114_at	222.609	153.202	271.595	186.362	176.12	193.95	137.711	186.256	151.898	183.802	174.149	216.005
207115_x_at	13.384	69.018	72.07	56.99	10.878	16.795	62.715	93.465	137.045	7.096	83.437	43.548
207116_s_at	15.989	12.751	65.323	95.907	31.567	85.519	27.762	62.213	67.816	27.286	89.075	17.396
207117_at	133.952	44.468	93.387	75.5	87.374	71.301	63.944	90.224	40.478	279.22	323.312	229.526
207118_s_at	7.494	5.567	14.288	7.7	7.038	6.776	4.87	7.363	5.521	11.178	11.233	6.814
207119_at	3.317	3.813	3.398	12.941	4.27	2.893	3.103	30.853	5.281	2.11	4.663	3.819
207120_at	5.374	3.811	52.263	3.956	4.719	5.782	4.502	6.401	8.519	17.162	3.645	6.746
207121_s_at	4847.846	5598.974	5732.492	8756.243	10883.642	12453.462	6028.323	6162.926	5709.561	7534.291	7258.101	7890.503
207122_x_at	805.255	708.102	656.448	446.015	504.596	486.667	798.158	800.307	889.763	1246.527	1368.461	1331.386
207123_s_at	137.386	109.94	115.673	34.936	168.831	15.227	73.855	101.592	110.416	68.383	145.568	106.238
207124_s_at	631.837	662.692	807.907	387.316	270.747	302.008	512.587	597.69	477.966	1169.722	870.779	942.078
207125_at	33.51	16.54	2.248	96.615	80.567	77.094	4.475	2.854	29.379	109.054	115.398	152.695
207126_x_at	243.582	153.981	248.421	353.91	223.356	301.189	275.582	185.096	287.074	135.216	270.462	362.479
207127_s_at	3383.829	3076.41	3454.859	2324.876	2223.334	2391.184	3467.146	3023.365	2744.403	1814.091	1726.449	1813.198
